game_id,drive_id,offense,defense,drive_number,start_field_position,plays,yards,points,result,turnover,touchdown,field_goal,punt,success_rate,ppa,explosiveness
401520145,4015201451,UTEP,Jacksonville State,1,35.0,7,8.0,0,PUNT,0,0,0,1,0.2857142857142857,-0.23109979583360402,0.4175190545149933
401520145,40152014510,UTEP,Jacksonville State,10,26.0,14,55.0,7,TD,0,1,0,0,0.2857142857142857,0.2703494457764036,1.0969977886072737
401520145,40152014511,Jacksonville State,UTEP,11,35.0,5,23.0,0,TO,1,0,0,0,0.2,-0.23056122006966956,2.268676540767279
401520145,40152014512,Jacksonville State,UTEP,12,41.0,6,29.0,0,OTHER,0,0,0,0,0.3333333333333333,-0.3901646083669288,0.7592868974334381
401520145,40152014513,UTEP,Jacksonville State,13,30.0,4,3.0,0,PUNT,0,0,0,1,0.0,-0.47393455928084816,0.9
401520145,40152014514,Jacksonville State,UTEP,14,34.0,5,81.0,7,TD,0,1,0,0,0.4,0.9789705255751774,1.9616836019464696
401520145,40152014515,Jacksonville State,UTEP,15,35.0,5,6.0,0,PUNT,0,0,0,1,0.2,-0.32414463456882814,0.07764099545890613
401520145,40152014516,Jacksonville State,UTEP,16,14.0,13,104.0,0,OTHER,0,0,0,0,0.38461538461538464,0.23558138000187015,1.4133628218716099
401520145,40152014517,UTEP,Jacksonville State,17,26.0,10,74.0,7,TD,0,1,0,0,0.5,0.7508470390576207,1.508028022939118
401520145,40152014518,UTEP,Jacksonville State,18,35.0,8,21.0,3,PUNT,0,0,0,1,0.125,-0.05063189839925686,1.6118932243716066
401520145,40152014519,UTEP,Jacksonville State,19,14.0,7,17.0,0,PUNT,0,0,0,1,0.2857142857142857,-0.057720503767381505,0.4672681310159401
401520145,4015201452,UTEP,Jacksonville State,2,5.0,10,42.0,0,OTHER,0,0,0,0,0.2,-0.091657513270123,1.4108251127850762
401520145,40152014520,Jacksonville State,UTEP,20,32.0,4,6.0,0,PUNT,0,0,0,1,0.0,-0.4424130195557705,0.9
401520145,40152014521,UTEP,Jacksonville State,21,12.0,11,60.0,0,TO,1,0,0,0,0.2727272727272727,-0.22647507698561875,1.1774840582389108
401520145,40152014522,Jacksonville State,UTEP,22,22.0,3,0.0,0,OTHER,0,0,0,0,0.0,-0.4299577798467178,0.9
401520145,4015201453,Jacksonville State,UTEP,3,53.0,10,65.0,3,FG,0,0,1,0,0.5,-0.057957812551704006,0.40880596684529424
401520145,4015201454,Jacksonville State,UTEP,4,35.0,8,17.0,0,PUNT,0,0,0,1,0.375,0.22184112920215124,0.7385930464363352
401520145,4015201455,Jacksonville State,UTEP,5,20.0,14,80.0,7,TD,0,1,0,0,0.5714285714285714,0.4540785760296055,1.035335142998019
401520145,4015201456,Jacksonville State,UTEP,6,35.0,13,92.0,0,OTHER,0,0,0,0,0.46153846153846156,0.17362740882902153,0.6841051029443196
401520145,4015201457,Jacksonville State,UTEP,7,26.0,4,1.0,0,PUNT,0,0,0,1,0.0,-0.4150586804643721,0.9
401520145,4015201458,UTEP,Jacksonville State,8,29.0,5,32.0,0,OTHER,0,0,0,0,0.6,-0.12480237222841169,0.9731900756317948
401520145,4015201459,Jacksonville State,UTEP,9,39.0,4,7.0,0,PUNT,0,0,0,1,0.0,-0.5088434912173322,0.9
401520146,4015201461,Louisiana Tech,Florida International,1,35.0,4,75.0,7,TD,0,1,0,0,0.5,2.0259183732404407,3.3903625708824867
401520146,40152014610,Louisiana Tech,Florida International,10,36.0,1,64.0,7,TD,0,1,0,0,1.0,5.147192607775331,5.147192607775331
401520146,40152014611,Louisiana Tech,Florida International,11,35.0,5,6.0,7,PUNT,0,0,0,1,0.2,-0.32414463456882814,1.252308359788624
401520146,40152014612,Louisiana Tech,Florida International,12,11.0,15,106.0,3,FG,0,0,1,0,0.4666666666666667,0.41679812401074506,0.6956622974714752
401520146,40152014613,Florida International,Louisiana Tech,13,35.0,8,20.0,0,TO,1,0,0,0,0.25,-0.251040427044095,2.1003164566428323
401520146,40152014614,Florida International,Louisiana Tech,14,45.0,4,-10.0,0,PUNT,0,0,0,1,0.0,-1.0129883698831728,0.9
401520146,40152014615,Louisiana Tech,Florida International,15,25.0,5,7.0,0,PUNT,0,0,0,1,0.2,-0.013237055951874865,0.03932253814361084
401520146,40152014616,Florida International,Louisiana Tech,16,35.0,4,7.0,0,PUNT,0,0,0,1,0.25,-0.4546139104725464,0.1088137823196469
401520146,40152014617,Louisiana Tech,Florida International,17,22.0,12,34.0,0,PUNT,0,0,0,1,0.4166666666666667,-0.05237728446876874,1.02404635871699
401520146,40152014618,Florida International,Louisiana Tech,18,20.0,4,-6.0,0,PUNT,0,0,0,1,0.25,-0.3314226922307135,0.06568914325211672
401520146,40152014619,Louisiana Tech,Florida International,19,55.0,8,62.0,3,FG,0,0,1,0,0.125,-0.19898165775813936,2.4529120193639837
401520146,4015201462,Florida International,Louisiana Tech,2,35.0,10,16.0,0,TO,1,0,0,0,0.4,-0.1438176472038143,0.7988858090431117
401520146,40152014620,Louisiana Tech,Florida International,20,35.0,9,9.0,0,PUNT,0,0,0,1,0.3333333333333333,0.04356593087937158,0.42754896979952733
401520146,40152014621,Louisiana Tech,Florida International,21,28.0,11,89.0,0,OTHER,0,0,0,0,0.36363636363636365,0.23883588551565005,0.7796457487874782
401520146,40152014622,Florida International,Louisiana Tech,22,26.0,6,8.0,0,PUNT,0,0,0,1,0.16666666666666666,-0.28668109755179333,0.7716328015468807
401520146,40152014623,Louisiana Tech,Florida International,23,31.0,8,69.0,6,TD,0,1,0,0,0.375,0.8010415721592928,2.429253386660758
401520146,40152014624,Louisiana Tech,Florida International,24,35.0,4,-5.0,0,TO,1,0,0,0,0.25,-0.27907065494133354,0.1448287121609848
401520146,40152014625,Louisiana Tech,Florida International,25,61.0,3,0.0,0,OTHER,0,0,0,0,0.0,-0.9257410786799039,0.9
401520146,4015201463,Florida International,Louisiana Tech,3,15.0,4,8.0,0,PUNT,0,0,0,1,0.0,-0.16659767327930317,0.9
401520146,4015201464,Louisiana Tech,Florida International,4,42.0,3,13.0,0,TO,1,0,0,0,0.3333333333333333,-0.8127655959868948,2.2348158149925794
401520146,4015201465,Florida International,Louisiana Tech,5,44.0,6,37.0,7,TD,0,1,0,0,0.5,0.6179003971866318,0.9584294248228845
401520146,4015201466,Florida International,Louisiana Tech,6,35.0,12,86.0,3,FG,0,0,1,0,0.25,0.18472977775040753,1.4208975786511513
401520146,4015201467,Louisiana Tech,Florida International,7,35.0,9,94.0,3,FG,0,0,1,0,0.3333333333333333,0.2728430710170338,1.1336576829963187
401520146,4015201468,Florida International,Louisiana Tech,8,35.0,12,84.0,0,OTHER,0,0,0,0,0.25,-0.05921260598001029,1.2369670795340193
401520146,4015201469,Florida International,Louisiana Tech,9,20.0,4,0.0,0,PUNT,0,0,0,1,0.0,-0.3118072145494626,0.9
401520147,4015201471,Vanderbilt,Hawai'i,1,35.0,5,5.0,0,PUNT,0,0,0,1,0.2,-0.37812121239543856,0.02076772050992926
401520147,40152014710,Hawai'i,Vanderbilt,10,33.0,9,1.0,0,PUNT,0,0,0,1,0.1111111111111111,-0.36196556153413095,2.0337029055757965
401520147,40152014711,Vanderbilt,Hawai'i,11,31.0,3,-10.0,0,OTHER,0,0,0,0,0.0,-0.8643785110876063,0.9
401520147,40152014712,Hawai'i,Vanderbilt,12,35.0,5,4.0,0,PUNT,0,0,0,1,0.2,-0.35996107958261714,0.3333748010525683
401520147,40152014713,Hawai'i,Vanderbilt,13,20.0,4,-3.0,0,PUNT,0,0,0,1,0.0,-0.3242451762529752,0.9
401520147,40152014714,Vanderbilt,Hawai'i,14,62.0,5,23.0,7,TD,0,1,0,0,0.6,0.773648162146297,1.051308383627898
401520147,40152014715,Vanderbilt,Hawai'i,15,35.0,15,60.0,0,OTHER,0,0,0,0,0.26666666666666666,-0.08894038048150525,1.70857211301394
401520147,40152014716,Vanderbilt,Hawai'i,16,13.0,11,87.0,7,TD,0,1,0,0,0.36363636363636365,0.6696795618867631,2.577712556392094
401520147,40152014717,Vanderbilt,Hawai'i,17,35.0,11,75.0,7,TD,0,1,0,0,0.45454545454545453,0.7255664588675935,1.3890484456806202
401520147,40152014718,Hawai'i,Vanderbilt,18,35.0,9,42.0,0,OTHER,0,0,0,0,0.3333333333333333,-0.11528061003483481,1.630644588421838
401520147,40152014719,Hawai'i,Vanderbilt,19,33.0,6,67.0,7,TD,0,1,0,0,0.6666666666666666,0.9048427781901914,1.5761736998191487
401520147,4015201472,Vanderbilt,Hawai'i,2,68.0,4,32.0,6,TD,0,1,0,0,0.5,0.7178798563972406,2.0548848809175038
401520147,40152014720,Vanderbilt,Hawai'i,20,49.0,7,9.0,0,PUNT,0,0,0,1,0.0,-1.0553726037261528,0.9
401520147,40152014721,Hawai'i,Vanderbilt,21,20.0,2,5.0,0,TO,1,0,0,0,0.5,-0.3069711021974486,0.0855067756440384
401520147,40152014722,Vanderbilt,Hawai'i,22,73.0,4,0.0,0,OTHER,0,0,0,0,0.0,-0.759045308888096,0.9
401520147,4015201473,Vanderbilt,Hawai'i,3,35.0,12,75.0,7,TD,0,1,0,0,0.4166666666666667,0.6666195557235092,1.2096547873022854
401520147,4015201474,Hawai'i,Vanderbilt,4,35.0,8,96.0,0,PUNT,0,0,0,1,0.0,-0.45530215758903186,0.9
401520147,4015201475,Vanderbilt,Hawai'i,5,16.0,11,84.0,7,TD,0,1,0,0,0.5454545454545454,0.5766875992945856,0.8335731395872209
401520147,4015201476,Vanderbilt,Hawai'i,6,35.0,7,68.0,7,TD,0,1,0,0,0.2857142857142857,1.103862143128372,3.706176735415352
401520147,4015201477,Hawai'i,Vanderbilt,7,35.0,10,39.0,7,OTHER,0,0,0,0,0.4,0.002615151211973072,1.6208949259204053
401520147,4015201478,Hawai'i,Vanderbilt,8,36.0,6,58.0,0,TO,1,0,0,0,0.5,-0.23049494208894084,1.3980797970284542
401520147,4015201479,Vanderbilt,Hawai'i,9,20.0,6,2.0,0,PUNT,0,0,0,1,0.16666666666666666,-0.30657000184819605,0.0642586684904769
401520148,4015201481,Nebraska,Minnesota,1,35.0,11,28.0,0,PUNT,0,0,0,1,0.2727272727272727,-0.042442660621474254,1.487147997051743
401520148,40152014810,Nebraska,Minnesota,10,42.0,8,2.0,0,PUNT,0,0,0,1,0.25,-0.9156384921783497,0.14241430367724517
401520148,40152014811,Minnesota,Nebraska,11,18.0,7,49.0,0,TO,1,0,0,0,0.2857142857142857,-0.6545041672437698,0.7445555496694483
401520148,40152014812,Nebraska,Minnesota,12,11.0,16,107.0,3,FG,0,0,1,0,0.375,0.31404662277995643,0.8959132575494587
401520148,40152014813,Nebraska,Minnesota,13,35.0,5,0.0,0,PUNT,0,0,0,1,0.0,-0.2961216453225175,0.9
401520148,40152014814,Nebraska,Minnesota,14,38.0,4,0.0,0,PUNT,0,0,0,1,0.0,-0.7156584575191438,0.9
401520148,40152014815,Minnesota,Nebraska,15,17.0,9,14.0,0,PUNT,0,0,0,1,0.4444444444444444,-0.0988527320646092,0.6483753025077124
401520148,40152014816,Nebraska,Minnesota,16,32.0,5,21.0,0,TO,1,0,0,0,0.2,-0.37017232108953513,1.851032841065181
401520148,40152014817,Minnesota,Nebraska,17,47.0,12,52.0,7,TD,0,1,0,0,0.25,0.16904310977778733,1.5726731164674124
401520148,40152014818,Minnesota,Nebraska,18,35.0,6,29.0,0,TO,1,0,0,0,0.3333333333333333,-0.18444897605573568,1.411911365350817
401520148,40152014819,Minnesota,Nebraska,19,49.0,9,69.0,3,FG,0,0,1,0,0.3333333333333333,0.1882443811522752,0.8538699876255967
401520148,4015201482,Nebraska,Minnesota,2,1.0,9,32.0,0,PUNT,0,0,0,1,0.3333333333333333,0.07208708343416144,0.6562787198350938
401520148,4015201483,Minnesota,Nebraska,3,17.0,14,101.0,3,FG,0,0,1,0,0.5,0.2737536673234705,1.028417860999541
401520148,4015201484,Minnesota,Nebraska,4,35.0,9,33.0,0,TO,1,0,0,0,0.3333333333333333,-0.07310025010102132,1.1801391513490846
401520148,4015201485,Minnesota,Nebraska,5,26.0,13,92.0,0,OTHER,0,0,0,0,0.15384615384615385,-0.08838937655084605,2.6822041891002404
401520148,4015201486,Nebraska,Minnesota,6,36.0,15,58.0,0,TO,1,0,0,0,0.4666666666666667,-0.11131751244688524,0.703704545275133
401520148,4015201487,Minnesota,Nebraska,7,20.0,2,0.0,0,OTHER,0,0,0,0,0.0,-0.5586693796725282,0.9
401520148,4015201488,Minnesota,Nebraska,8,35.0,3,35.0,7,TD,0,1,0,0,0.3333333333333333,1.4862943918884781,3.4987711213780184
401520148,4015201489,Nebraska,Minnesota,9,35.0,5,4.0,0,PUNT,0,0,0,1,0.0,-0.2661418876044153,0.9
401520149,4015201491,Alabama,Middle Tennessee,2,35.0,6,-4.0,0,PUNT,0,0,0,1,0.0,-0.371957183070917,0.9
401520149,40152014910,Alabama,Middle Tennessee,11,58.0,4,42.0,7,TD,0,1,0,0,0.25,1.0239766640399715,2.538929215045847
401520149,40152014911,Alabama,Middle Tennessee,12,35.0,5,-6.0,0,PUNT,0,0,0,1,0.0,-0.43928204077501753,0.9
401520149,40152014912,Alabama,Middle Tennessee,13,53.0,1,47.0,7,TD,0,1,0,0,1.0,3.61320224126643,3.61320224126643
401520149,40152014913,Alabama,Middle Tennessee,14,35.0,7,15.0,0,PUNT,0,0,0,1,0.14285714285714285,-0.20139724777840096,0.9305625119459905
401520149,40152014914,Alabama,Middle Tennessee,15,12.0,5,19.0,0,OTHER,0,0,0,0,0.4,0.1810008655560349,0.4378136396591321
401520149,40152014915,Middle Tennessee,Alabama,16,35.0,7,75.0,7,TD,0,1,0,0,0.2857142857142857,1.0129591866202203,4.431340878030433
401520149,40152014916,Alabama,Middle Tennessee,17,35.0,6,38.0,0,PUNT,0,0,0,1,0.0,-0.10628639242793891,0.9
401520149,40152014917,Alabama,Middle Tennessee,18,66.0,2,34.0,7,TD,0,1,0,0,1.0,1.468363080456835,1.468363080456835
401520149,40152014918,Alabama,Middle Tennessee,19,35.0,5,13.0,0,PUNT,0,0,0,1,0.0,-0.2477590326586272,0.9
401520149,40152014919,Alabama,Middle Tennessee,20,25.0,5,-50.0,0,PUNT,0,0,0,1,0.0,-0.3436037534828588,0.9
401520149,4015201492,Alabama,Middle Tennessee,3,37.0,6,71.0,7,TD,0,1,0,0,0.8333333333333334,1.2404054803498747,1.5117271200409863
401520149,40152014920,Middle Tennessee,Alabama,1,32.0,11,70.0,7,TD,0,1,0,0,0.5454545454545454,0.5290946410607525,1.2692102887748846
401520149,40152014921,Middle Tennessee,Alabama,21,35.0,13,100.0,7,TD,0,1,0,0,0.46153846153846156,0.5029279610463587,1.209595840052681
401520149,40152014922,Alabama,Middle Tennessee,22,35.0,4,10.0,0,TO,1,0,0,0,0.25,0.27834603634332894,1.2241922501451379
401520149,40152014923,Alabama,Middle Tennessee,23,67.0,6,33.0,7,TD,0,1,0,0,0.6666666666666666,0.48384579558366464,0.8154417640409847
401520149,40152014924,Alabama,Middle Tennessee,24,35.0,9,28.0,0,PUNT,0,0,0,1,0.2222222222222222,-0.040676680409852686,0.5213429217914971
401520149,40152014925,Alabama,Middle Tennessee,25,11.0,3,4.0,0,OTHER,0,0,0,0,0.0,-0.19458323713274694,0.9
401520149,4015201493,Alabama,Middle Tennessee,4,35.0,6,23.0,0,PUNT,0,0,0,1,0.0,-0.1380678345543392,0.9
401520149,4015201494,Alabama,Middle Tennessee,5,53.0,11,47.0,7,TD,0,1,0,0,0.6363636363636364,0.32847293102422087,0.6393292464546333
401520149,4015201495,Alabama,Middle Tennessee,6,35.0,11,13.0,0,PUNT,0,0,0,1,0.45454545454545453,0.41609127815736363,0.8634319227017262
401520149,4015201496,Alabama,Middle Tennessee,7,10.0,8,6.0,0,PUNT,0,0,0,1,0.375,-0.09634489308771021,0.27692537814169454
401520149,4015201497,Middle Tennessee,Alabama,8,31.0,11,87.0,0,TO,1,0,0,0,0.2727272727272727,0.14920989953625247,1.5090694130090254
401520149,4015201498,Alabama,Middle Tennessee,9,20.0,7,15.0,0,PUNT,0,0,0,1,0.2857142857142857,-0.13653313553434318,0.9471081908499404
401520149,4015201499,Middle Tennessee,Alabama,10,17.0,6,23.0,0,TO,1,0,0,0,0.6666666666666666,-0.07746956957472377,0.6107004091275734
401520150,4015201501,Arkansas,Western Carolina,1,35.0,5,10.0,0,PUNT,0,0,0,1,0.2,-0.17992668991932556,0.3505252297147683
401520150,40152015010,Western Carolina,Arkansas,10,35.0,10,52.0,0,PUNT,0,0,0,1,0.3,0.5608533689356499,1.289785400649387
401520150,40152015011,Western Carolina,Arkansas,11,15.0,11,56.0,0,PUNT,0,0,0,1,0.2727272727272727,0.06606485073756115,1.0298792448507117
401520150,40152015012,Arkansas,Western Carolina,12,6.0,4,4.0,0,PUNT,0,0,0,1,0.0,-0.14239162800391458,0.9
401520150,40152015013,Western Carolina,Arkansas,13,38.0,2,7.0,0,TO,1,0,0,0,0.5,0.32668433015417225,0.7103851122578037
401520150,40152015014,Arkansas,Western Carolina,14,68.0,5,32.0,7,TD,0,1,0,0,0.6,0.5743038851177925,1.307750600234904
401520150,40152015015,Arkansas,Western Carolina,15,35.0,2,22.0,0,TO,1,0,0,0,0.0,-0.9222448802786785,0.9
401520150,40152015016,Arkansas,Western Carolina,16,53.0,12,102.0,7,TD,0,1,0,0,0.25,0.4516502801583038,1.6466371416462178
401520150,40152015017,Arkansas,Western Carolina,17,9.0,4,-6.0,0,TO,1,0,0,0,0.25,-0.19183673003757176,0.08868893535470244
401520150,40152015018,Western Carolina,Arkansas,18,47.0,6,53.0,7,TD,0,1,0,0,0.6666666666666666,0.6825499055955513,1.4256904202365601
401520150,40152015019,Western Carolina,Arkansas,19,35.0,14,137.0,7,TD,0,1,0,0,0.42857142857142855,0.6687208568923241,1.2503784734589003
401520150,4015201502,Arkansas,Western Carolina,2,21.0,2,79.0,7,TD,0,1,0,0,1.0,3.165267394908578,3.165267394908578
401520150,40152015020,Western Carolina,Arkansas,20,10.0,9,48.0,0,TO,1,0,0,0,0.3333333333333333,5.95878674407086e-05,1.5318547154191053
401520150,40152015021,Arkansas,Western Carolina,21,25.0,8,16.0,0,PUNT,0,0,0,1,0.125,-0.11861364125550884,1.6957560237959841
401520150,40152015022,Western Carolina,Arkansas,22,15.0,7,59.0,0,PUNT,0,0,0,1,0.14285714285714285,-0.4652680490551515,0.12987419350258378
401520150,40152015023,Arkansas,Western Carolina,23,52.0,9,48.0,7,TD,0,1,0,0,0.4444444444444444,0.5266048337542796,1.2326956038718664
401520150,40152015024,Arkansas,Western Carolina,24,35.0,11,140.0,7,TD,0,1,0,0,0.36363636363636365,-0.8802494311420754,1.0787566332114154
401520150,40152015025,Arkansas,Western Carolina,25,35.0,16,89.0,3,FG,0,0,1,0,0.25,0.05432850649494829,0.9940985564823966
401520150,4015201503,Arkansas,Western Carolina,3,35.0,6,8.0,0,PUNT,0,0,0,1,0.0,-0.3581200917491009,0.9
401520150,4015201504,Arkansas,Western Carolina,4,53.0,7,53.0,7,TD,0,1,0,0,0.5714285714285714,0.6882422765422802,1.5713592979608864
401520150,4015201505,Arkansas,Western Carolina,5,35.0,5,30.0,0,PUNT,0,0,0,1,0.6,0.43674847835913627,0.43674847835913627
401520150,4015201506,Arkansas,Western Carolina,6,18.0,5,31.0,0,PUNT,0,0,0,1,0.6,0.5308420246867358,0.8265734176257723
401520150,4015201507,Western Carolina,Arkansas,7,22.0,3,8.0,0,TO,1,0,0,0,0.6666666666666666,0.01982217400307848,0.1594999295765973
401520150,4015201508,Arkansas,Western Carolina,8,69.0,1,31.0,7,TD,0,1,0,0,1.0,2.841946170072948,2.841946170072948
401520150,4015201509,Arkansas,Western Carolina,9,35.0,10,122.0,3,FG,0,0,1,0,0.4,0.40107489987064,1.064533003364757
401520151,4015201511,Massachusetts,Auburn,1,35.0,12,100.0,7,TD,0,1,0,0,0.75,0.45027305824359004,0.6887173638090486
401520151,40152015110,Auburn,Massachusetts,10,35.0,9,93.0,0,OTHER,0,0,0,0,0.4444444444444444,0.25494762846249003,0.913496438012723
401520151,40152015111,Auburn,Massachusetts,11,24.0,5,23.0,0,PUNT,0,0,0,1,0.2,-0.30879961085149193,0.1611713248304829
401520151,40152015112,Massachusetts,Auburn,12,40.0,2,-2.0,0,OTHER,0,0,0,0,0.0,-1.4952234130406854,0.9
401520151,40152015113,Auburn,Massachusetts,13,35.0,3,50.0,7,TD,0,1,0,0,0.0,-4.814908609310347,0.9
401520151,40152015114,Auburn,Massachusetts,14,35.0,5,16.0,0,PUNT,0,0,0,1,0.0,-0.19618180695842705,0.9
401520151,40152015115,Auburn,Massachusetts,15,71.0,1,29.0,7,TD,0,1,0,0,1.0,2.788301184598112,2.788301184598112
401520151,40152015116,Auburn,Massachusetts,16,35.0,7,0.0,0,PUNT,0,0,0,1,0.14285714285714285,-0.28400680592762595,0.22017085290685934
401520151,40152015117,Auburn,Massachusetts,17,16.0,7,16.0,0,PUNT,0,0,0,1,0.2857142857142857,-0.13230219931509435,0.5211872191579218
401520151,40152015118,Massachusetts,Auburn,18,37.0,4,5.0,0,OTHER,0,0,0,0,0.25,-0.48737230160556244,0.20723899532910117
401520151,40152015119,Auburn,Massachusetts,19,58.0,1,42.0,7,TD,0,1,0,0,1.0,3.294935471572124,3.294935471572124
401520151,4015201512,Auburn,Massachusetts,2,35.0,9,100.0,7,TD,0,1,0,0,0.7777777777777778,0.845446538515959,1.1322059299175589
401520151,40152015120,Auburn,Massachusetts,20,35.0,12,67.0,0,OTHER,0,0,0,0,0.4166666666666667,0.11530911214666284,1.088340496163763
401520151,40152015121,Auburn,Massachusetts,21,30.0,11,28.0,0,OTHER,0,0,0,0,0.36363636363636365,-0.13072134810956562,0.9299174360863312
401520151,40152015122,Massachusetts,Auburn,22,42.0,1,58.0,7,TD,0,1,0,0,1.0,4.5617032120393155,4.5617032120393155
401520151,40152015123,Massachusetts,Auburn,23,35.0,4,96.0,7,TD,0,1,0,0,0.5,2.090661600780374,3.318441253448881
401520151,40152015124,Auburn,Massachusetts,24,35.0,5,15.0,0,PUNT,0,0,0,1,0.0,-0.35996107958261714,0.9
401520151,40152015125,Auburn,Massachusetts,25,28.0,9,63.0,0,OTHER,0,0,0,0,0.6666666666666666,0.3339963215314516,0.6330503977374958
401520151,4015201513,Massachusetts,Auburn,3,35.0,16,118.0,3,FG,0,0,1,0,0.375,-0.009140982717323337,0.5584745541861469
401520151,4015201514,Auburn,Massachusetts,4,35.0,5,59.0,0,PUNT,0,0,0,1,0.2,-0.37369265125213885,0.04532982403140195
401520151,4015201515,Auburn,Massachusetts,5,84.0,3,16.0,7,TD,0,1,0,0,0.6666666666666666,1.2843613606461872,1.2843613606461872
401520151,4015201516,Auburn,Massachusetts,6,35.0,5,35.0,0,PUNT,0,0,0,1,0.2,-0.32414463456882814,0.3505252297147683
401520151,4015201517,Auburn,Massachusetts,7,40.0,10,60.0,7,TD,0,1,0,0,0.6,0.7446562764517791,1.3535610481424147
401520151,4015201518,Auburn,Massachusetts,8,35.0,6,42.0,0,TO,1,0,0,0,0.6666666666666666,0.6349360692438667,1.01535591712292
401520151,4015201519,Auburn,Massachusetts,9,65.0,6,35.0,7,TD,0,1,0,0,0.3333333333333333,0.5945177567553912,2.573594349041703
401520152,4015201521,BYU,Sam Houston,1,35.0,6,9.0,0,PUNT,0,0,0,1,0.16666666666666666,-0.42730304151469056,0.604642460086338
401520152,40152015210,BYU,Sam Houston,10,23.0,5,10.0,0,PUNT,0,0,0,1,0.2,-0.2034825405143783,0.19564569998725378
401520152,40152015211,Sam Houston,BYU,11,40.0,8,41.0,0,PUNT,0,0,0,1,0.25,0.16548675878081326,1.5414678292018906
401520152,40152015212,BYU,Sam Houston,12,24.0,9,15.0,0,PUNT,0,0,0,1,0.1111111111111111,-0.0648977885420658,0.867198916291275
401520152,40152015213,Sam Houston,BYU,13,3.0,7,20.0,0,PUNT,0,0,0,1,0.2857142857142857,-0.024207936462196676,0.33706757284834277
401520152,40152015214,BYU,Sam Houston,14,36.0,5,0.0,0,PUNT,0,0,0,1,0.2,-0.4342474347246134,0.060625014314497
401520152,40152015215,Sam Houston,BYU,15,11.0,4,-1.0,0,OTHER,0,0,0,0,0.0,-0.27333043019300884,0.9
401520152,40152015216,Sam Houston,BYU,16,35.0,7,30.0,7,OTHER,0,0,0,0,0.42857142857142855,-0.04700904021277075,0.13252664558855867
401520152,40152015217,Sam Houston,BYU,17,80.0,3,16.0,0,TO,1,0,0,0,0.0,-2.4607212035535744,0.9
401520152,40152015218,BYU,Sam Houston,18,21.0,9,35.0,0,PUNT,0,0,0,1,0.3333333333333333,0.3294978366128818,0.5956064147111281
401520152,40152015219,Sam Houston,BYU,19,6.0,10,41.0,0,TO,1,0,0,0,0.3,-0.009070883551688466,1.285884885219278
401520152,4015201522,BYU,Sam Houston,2,50.0,8,50.0,7,TD,0,1,0,0,0.5,0.4801764915151716,1.3069983929529116
401520152,40152015220,BYU,Sam Houston,20,45.0,14,50.0,7,TD,0,1,0,0,0.42857142857142855,0.2960207867688635,1.0473667264573312
401520152,40152015221,BYU,Sam Houston,21,35.0,5,5.0,0,PUNT,0,0,0,1,0.2,-0.5287934767694805,0.1088137823196469
401520152,40152015222,BYU,Sam Houston,22,15.0,7,35.0,0,PUNT,0,0,0,1,0.42857142857142855,0.08570036789979533,0.8784714387236253
401520152,40152015223,Sam Houston,BYU,23,42.0,6,24.0,0,PUNT,0,0,0,1,0.16666666666666666,0.1000034101999876,1.8243545835657873
401520152,40152015224,BYU,Sam Houston,24,15.0,5,7.0,0,PUNT,0,0,0,1,0.2,-0.17417952290475705,0.1287296323461664
401520152,40152015225,Sam Houston,BYU,25,15.0,6,25.0,0,PUNT,0,0,0,1,0.6666666666666666,0.37281218914630687,0.6386087048451072
401520152,40152015226,BYU,Sam Houston,26,4.0,8,30.0,0,PUNT,0,0,0,1,0.125,-0.037655115005082604,0.6248337590969495
401520152,40152015227,Sam Houston,BYU,27,27.0,6,15.0,0,TO,1,0,0,0,0.3333333333333333,0.053740717383317836,1.2026502910632506
401520152,40152015228,BYU,Sam Houston,28,35.0,2,-1.0,0,OTHER,0,0,0,0,0.0,-1.1754014811374063,0.9
401520152,4015201523,BYU,Sam Houston,3,35.0,5,17.0,0,PUNT,0,0,0,1,0.2,0.0264554157917125,0.0945451165334843
401520152,4015201524,BYU,Sam Houston,4,42.0,6,12.0,0,PUNT,0,0,0,1,0.16666666666666666,-0.0474890175568978,1.3726540681019745
401520152,4015201525,Sam Houston,BYU,5,14.0,5,7.0,0,PUNT,0,0,0,1,0.0,-0.17055667154780205,0.9
401520152,4015201526,BYU,Sam Houston,6,50.0,7,21.0,0,OTHER,0,0,0,0,0.14285714285714285,-0.4841167610711154,1.366653159657524
401520152,4015201527,Sam Houston,BYU,7,32.0,7,47.0,0,PUNT,0,0,0,1,0.14285714285714285,-0.4118671623822141,0.137042429298976
401520152,4015201528,BYU,Sam Houston,8,27.0,4,13.0,0,PUNT,0,0,0,1,0.0,-0.4683335413861718,0.9
401520152,4015201529,Sam Houston,BYU,9,27.0,4,8.0,0,PUNT,0,0,0,1,0.0,-0.27737947018626546,0.9
401520153,4015201531,Maine,Florida International,1,35.0,7,35.0,0,PUNT,0,0,0,1,0.2857142857142857,-0.15483563972571143,0.571670392456884
401520153,40152015310,Maine,Florida International,10,38.0,8,74.0,0,OTHER,0,0,0,0,0.25,-0.032348360141126485,1.1031065397909074
401520153,40152015311,Florida International,Maine,11,32.0,4,7.0,0,PUNT,0,0,0,1,0.25,-0.4084515804407977,0.1322159384651833
401520153,40152015312,Maine,Florida International,12,8.0,4,8.0,0,TO,1,0,0,0,0.25,-0.11858473075227345,0.19934433503655846
